ciudad,idprovincia,codeid,latitude,longitude
"Loncopan Airport",17,,-40.06471,-72.54106
Longaví,11,,-35.96496,-71.6836
"Lonquimay Airport",4,,-38.73345,-71.2187
"Los Álamos",1,,-32.45,-71.26667
"Los Andes",1,,-32.83369,-70.59827
"Los Ángeles",6,,-37.46973,-72.35366
"Los Bronces",12,,-33.1476,-70.28383
"Los Canchones",15,,-20.48456,-69.59835
"Los Cardones",8,,-34.1832,-71.77151
"Los Cedros Airport",11,,-35.15534,-71.60556
"Los Cerrillos Airport",12,,-33.49303,-70.69728
"Los Condores Airport",15,,-20.25564,-70.08922
"Los Corrales",8,,-34.90913,-70.47406
"Los Guayes Airport",4,,-39.0518,-71.99375
"Los Lagos",17,,-39.8635,-72.80914
"Los Lagos Region",14,,-42.59889,-73.96048
"Los Maitenes de Villa Vieja Airport",17,,-40.31597,-72.9791
"Los Ríos Region",17,,-40.01499,-72.51526
"Los Rosales",1,,-32.88333,-70.56667
"Los Tambillos",1,,-32.36211,-70.27804
"Los Vilos",7,,-31.91292,-71.50045
Lota,6,,-37.08994,-73.1577
Lumaco,4,,-38.16485,-72.90551
Machalí,8,,-34.18082,-70.64933
Máfil,17,,-39.665,-72.95159
Mahue,6,,-37.62081,-73.05363
"Maihue Lake",17,,-40.28324,-72.02073
Maipú,12,,-33.51421,-70.7651
"Majada El Tomate",5,,-27.39249,-70.88622
Mamiña,15,,-20.07266,-69.21726
Manzano,8,,-34.18131,-71.3873
Marchihue,8,,-34.39754,-71.61938
"María Dolores Airport",6,,-37.40173,-72.42544
"María Elena",3,,-22.34449,-69.66178
"María Elena Airport",3,,-22.30363,-69.70542
"Maule Region",11,,-35.5,-71.5
Maullín,14,,-41.61778,-73.59833
Mejillones,3,,-23.10003,-70.44703
"Mejillones del Norte",15,,-19.8,-70.16667
"Mejillones Peninsula",3,,-23.28333,-70.56667
"Melinka Airport",2,,-43.89439,-73.73885
Melipilla,12,,-33.68909,-71.21528
"Misnal Airport",3,,-23.58458,-68.38418
"Mocopulli Airport",14,,-42.33847,-73.71547
"Molco Airport",17,,-39.82478,-72.0829
Molina,11,,-35.11428,-71.28232
"Molina Alupenhue Airport",11,,-35.24907,-71.07086
Molinos,16,,-18.38206,-69.94557
"Molle Alto",5,,-27.82049,-70.29281
"Monte Campana de Roldán",10,,-53.96216,-71.77378
"Monte Darwin",10,,-54.75294,-69.48808
"Monte Gemelos",2,,-47.26846,-74.22868
"Monte Melimoyu",2,,-44.07891,-72.86759
"Monte Mentolat",2,,-44.69482,-73.075
"Monte Patria",7,,-30.69496,-70.9577
"Monte Sarmiento",10,,-54.44872,-70.83498
"Moon Valley",3,,-22.89768,-68.27042
"Morro Coihaique",2,,-45.57086,-71.92457
"Morro Jorgino",3,,-23.24349,-70.5824
"Morro Los Codos",12,,-34.13333,-71.35758
"Mount Fitz Roy",10,,-49.27125,-73.04375
"Mount Tarn",10,,-53.75704,-71.02344
Mulchén,6,,-37.71893,-72.24099
"Municipal de Linares Airport",11,,-35.8617,-71.5486
Nacimiento,6,,-37.50253,-72.67307
Natales,10,,-50.67423,-73.92591
"Neltume Lake",14,,-39.79377,-71.9838
"Nevado Las Agujas",17,,-40.21418,-71.88542
"Nevado Longaví",11,,-36.19656,-71.16334
"Nochaco Airport",14,,-40.89493,-72.88069
Ñuble,18,,-36.62291,-72.21643
"Nueva Imperial",4,,-38.74451,-72.95025
"O'Higgins Region",8,,-34.5,-71
"Ojos de Agua",1,,-32.85734,-70.19056
"Ojos del Salado",5,,-27.10979,-68.54044
"Olmué Airport",1,,-32.99696,-71.17138
Osorno,14,,-40.57395,-73.13348
"Osorno Airport",14,,-40.64001,-73.12674
"Osorno Pilauco Airport",14,,-40.55362,-73.13011
Ovalle,7,,-30.60106,-71.19901
"Ovalle Airport",7,,-30.6292,-71.27329
Paine,12,,-33.80796,-70.74109
"Paine Airport",12,,-33.89391,-70.88551
Palena,14,,-43.61876,-71.80434
"Pampa Colorada",3,,-21.37693,-68.62523
"Pampa Guanaco Airport",10,,-54.0501,-68.81068
"Pan de Azúcar National Park",5,,-26.13239,-70.55734
"Panguilemo Airport",11,,-35.3778,-71.6017
Panguipulli,17,,-39.64355,-72.33269
"Panguipulli Airport",17,,-39.65611,-72.35903
"Panguipulli Lake",17,,-39.7142,-72.22337
"Panimávida Airport",11,,-35.76509,-71.40329
"Parc national Torres del paine",10,,-50.98321,-72.96649
"Paredones Airport",8,,-34.55345,-72.04753
"Parque O'Higgins",12,,-33.46353,-70.66029
Parral,11,,-36.14311,-71.82605
"Parral Villa Baviera Airport",11,,-36.39424,-71.57232
"Pelicano Airport",7,,-29.14369,-70.88744
Peñaflor,12,,-33.60627,-70.87649
Penco,6,,-36.74075,-72.99528
"Península Lacui",14,,-41.80472,-73.96389
"Peñuelas Lake",1,,-33.16172,-71.5245
"Petorca Province",1,,-32.33333,-71
"Peulla Airport",14,,-41.05702,-72.01351
Pica,15,,-20.49128,-69.33118
"Picacho Diente de Navarino",10,,-55.01414,-67.65021
"Pichidangui Airport",7,,-32.14613,-71.50789
Pichilemu,8,,-34.38333,-72
"Pichilemu Aerodrome",8,,-34.39395,-72.01774
"Pichoy Airport",17,,-39.64996,-73.08611
"Piedra Negra Airport",11,,-35.85534,-72.64692
"Pirque Estero Seco Airport",12,,-33.74497,-70.54982
Pitrufquén,4,,-38.98635,-72.63721
"Poco a Poco Airport",6,,-37.84921,-72.0092
"Port Montt",14,,-41.4693,-72.94237
"Portezuelo del Gaucho",5,,-28.62179,-70.05455
"Portezuelo La Cruz del Padre",1,,-32.58668,-70.36186
Porvenir,10,,-53.296,-70.36629
"Posesión Airport",10,,-52.2925,-68.9347
"Presidente Carlos Ibáñez del Campo International Airport",10,,-53.00264,-70.85459
"Presidente Rios Lake",2,,-46.47897,-74.43966
"Provincia Antártica Chilena",10,,-55.0225,-69.22781
"Provincia Capitán Prat",2,,-47.9755,-73.54155
"Provincia de Aisén",2,,-45.35626,-72.57322
"Provincia de Antofagasta",3,,-24.31122,-69.57084
"Provincia de Arauco",6,,-37.74174,-73.35799
"Provincia de Arica",16,,-18.70643,-69.85607
"Provincia de Biobío",6,,-37.59511,-71.89553
"Provincia de Cachapoal",8,,-34.29987,-70.72061
"Provincia de Cardenal Caro",8,,-34.38651,-71.945
"Provincia de Cauquenes",11,,-35.96828,-72.32918
"Provincia de Cautín",4,,-38.94719,-72.36198
"Provincia de Chacabuco",12,,-33.1594,-70.8165
"Provincia de Chañaral",5,,-26.32515,-69.48751
"Provincia de Chiloé",14,,-42.57471,-73.96062
"Provincia de Choapa",7,,-31.7109,-70.99263
"Provincia de Colchagua",8,,-34.69485,-71.07606
"Provincia de Concepción",6,,-36.95773,-72.89674
"Provincia de Copiapó",5,,-27.56347,-70.00063
"Provincia de Cordillera",12,,-33.67921,-70.54665
"Provincia de Coyhaique",2,,-45.63037,-72.32025
"Provincia de Curicó",11,,-35.04932,-71.09148
"Provincia de El Loa",3,,-22.96764,-68.18716
"Provincia de Elqui",7,,-29.73588,-70.64455
"Provincia de Huasco",5,,-28.68428,-70.51474
"Provincia de Iquique",15,,-20.24158,-70.08728
"Provincia de Isla de Pascua",1,,-27.11048,-109.29749
"Provincia de Limarí",7,,-30.75,-71
"Provincia de Linares",11,,-36.02955,-71.43099
"Provincia de Llanquihue",14,,-41.34285,-72.658
"Provincia de Los Andes",1,,-32.82556,-70.33518
"Provincia de Magallanes",10,,-52.91667,-71.08333
"Provincia de Maipo",12,,-33.83333,-70.75
"Provincia de Malleco",4,,-38.23591,-72.13034
"Provincia de Marga Marga",1,,-33.04378,-71.39465
"Provincia de Melipilla",12,,-33.75,-71.16667
"Provincia de Ñuble",6,,-36.70663,-71.98591
"Provincia de Osorno",14,,-40.77939,-72.95299
"Provincia de Palena",14,,-43.16212,-72.47818
"Provincia de Parinacota",16,,-18.19804,-69.57161
"Provincia de Quillota",1,,-32.80753,-71.17957
"Provincia de San Felipe de Aconcagua",1,,-32.60401,-70.6593
"Provincia de Santiago",12,,-33.33333,-70.66667
"Provincia de Talagante",12,,-33.66667,-70.91667
"Provincia de Talca",11,,-35.4378,-71.35326
"Provincia de Tierra del Fuego",10,,-53.66083,-69.45173
"Provincia de Tocopilla",3,,-22.02949,-69.64006
"Provincia de Última Esperanza",10,,-50.75,-74
"Provincia de Valdivia",17,,-39.80273,-72.5469
"Provincia de Valparaíso",1,,-33.06105,-71.59241
"Provincia del Ranco",17,,-40.13689,-72.37793
"Provincia del Tamarugal",15,,-20.26445,-69.81606
"Provincia General Carrera",2,,-46.63435,-72.31476
Pucón,4,,-39.28223,-71.95427
"Pucón Airport",4,,-39.2928,-71.9159
"Puelo Bajo Airport",14,,-41.65871,-72.30021
"Puente Alto",12,,-33.61169,-70.57577
"Puerto Aisén",2,,-45.40303,-72.69184
"Puerto Caldera",5,,-27.05,-70.83333
"Puerto Calderilla",5,,-27.08525,-70.86306
"Puerto Cisnes",2,,-44.74736,-72.69695
"Puerto Cisnes Airport",2,,-44.75852,-72.6984
"Puerto Fuy",14,,-39.87101,-71.89144
"Puerto Gunther",2,,-47.83985,-73.44468
"Puerto Ingeniero Ibáñez Airport",2,,-46.29414,-71.94972
"Puerto Marín Balmaceda Airport",2,,-43.78762,-72.9513
"Puerto Natales",10,,-51.72987,-72.50603
"Puerto Saavedra Airport",12,,-33.02848,-70.87995
"Puerto Sanchez Airport",2,,-46.59202,-72.58714
"Puerto Varas",14,,-41.31946,-72.98538
"Puerto Williams",10,,-54.93355,-67.60963
Pular,3,,-24.1944,-68.05871
"Pumalin Park",14,,-42.58444,-72.49611
Punilla,18,,-36.44636,-71.90057
"Punta Arenas",10,,-53.64148,-72.03848
"Punta Arenas Sandra Scabini Airport",10,,-52.39401,-69.7567
"Punta Baja Airport",2,,-46.79266,-72.79687
"Punta Coyumbué",14,,-42.39008,-73.65769
Pupelde,14,,-41.90298,-73.79663
Purranque,14,,-40.91305,-73.15913
Puyehue,14,,-40.68945,-72.34537
"Queilén Airport",14,,-42.89483,-73.47478
Quellón,14,,-43.11819,-73.61661
"Quellón Airport",14,,-43.13613,-73.63531
Quilicura,12,,-33.36799,-70.71388
Quillagua,3,,-21.65748,-69.53468
Quillota,1,,-32.88341,-71.24882
Quilpué,1,,-33.04752,-71.44249
Quinchao,14,,-42.53578,-73.42702
"Quinta de Tilcoco",8,,-34.3555,-70.96527
Quintero,1,,-32.78588,-71.53222
"Quintero Airport",1,,-32.79021,-71.52171
"Quiriquina Island",6,,-36.62575,-73.06031
"Quivolgo International Airport",11,,-35.3091,-72.39321
Rancagua,8,,-34.17083,-70.74444
"Rancagua de la Independencia Airport",8,,-34.1737,-70.7757
"Rapel La Estrella Airport",8,,-34.20026,-71.4811
"Rapelhuapi Airport",8,,-34.10555,-71.51267
Rauco,11,,-34.92546,-71.31722
"Refugio Lagunillas",12,,-33.61048,-70.28968
"Región de la Araucanía",4,,-38.5,-72
"Región de Valparaíso",1,,-32.75,-71.33333
"Región del Biobío",6,,-37.375,-72.45
"Región Norte",2,,-45.212,-71.705
"Region of Magallanes",10,,-52.50026,-73.00067
Renca,12,,-33.4019,-70.70619
Rengo,8,,-34.40639,-70.85834
Requínoa,8,,-34.28557,-70.81683
"Reserva Nacional Cerro Castillo",2,,-46.02939,-72.26532
"Reserva Nacional Futaleufú",14,,-43.25721,-71.83445
"Reserva Nacional Ralco",4,,-37.92037,-71.315
Retiro,11,,-36.05172,-71.75771
"Retiro Copihue Airport",11,,-36.07773,-71.78023
"Retiro El Almendro Airport",11,,-35.96043,-71.79261
"Retiro Las Alpacas Airport",11,,-36.1449,-71.76358
"Retiro Los Maitenes Airport",11,,-36.03057,-71.74014
"Retiro San Andrés Airport",11,,-35.99704,-71.77042
"Retiro San Guillermo Airport",11,,-35.99897,-71.82847
"Rincón Pausiri",15,,-19.27829,-68.98039
"Riñihue Lake",17,,-39.83431,-72.3153
"Río Bravo Airport",2,,-47.98999,-73.14371
"Río Bueno",17,,-40.33494,-72.95564
"Río Claro Airport",11,,-35.18638,-71.29625
"Río Mayer Airport",2,,-48.47028,-72.56411
"Río Negro",14,,-40.79644,-73.21546
"Rocas Hazeltine",10,,-55.47795,-67.55741
"Rodelillo Airport",1,,-33.0681,-71.5575
"Romeral San Miguel Airport",11,,-34.95893,-71.03256
"Rucananco Airport",17,,-40.52112,-72.77314
"Rupanco Lake",14,,-40.82283,-72.46588
"Sagrada Familia",11,,-34.99919,-71.38424
"Sala y Gómez",1,,-26.4722,-105.3619
Salamanca,7,,-31.77922,-70.96389
"Salamanca Los Pelmabres Airport",7,,-31.87107,-70.61767
"Salar Agua Amarga",5,,-25.54957,-68.82615
"Salar de Aguas Calientes",3,,-25.00696,-68.62602
"Salar de Ascotán",3,,-21.5583,-68.27784
"Salar de Atacama",3,,-23.53513,-68.26147
"Salar de Atacama Airport",3,,-23.64878,-68.31282
"Salar de Bellavista",15,,-20.7252,-69.61869
"Salar de Infieles",5,,-25.97738,-69.05701
"Salar de Los Morros",3,,-23.72381,-68.98064
"Salar de Loyoques",3,,-23.25139,-67.28394
"Salar de San Martín",3,,-21.36523,-68.33178
"Salar de Talar",3,,-23.9867,-67.69758
"Salar del Huasco",15,,-20.30493,-68.8497
"Salar del Miraje",3,,-22.55266,-69.57547
"Salar del Sur Viejo",15,,-20.94701,-69.53095
"Salar El Laco",3,,-23.85726,-67.4069
"Salar Elvira",3,,-23.51731,-68.92695
"Salar Mar Muerto",3,,-23.78035,-69.82191
"Salar Michincha",15,,-20.98359,-68.55369
"Salinas El Convento",1,,-33.80274,-71.7105
"Saltos de Petrohué",14,,-41.13988,-72.39716
"San Antonio",1,,-33.59473,-71.60746
"San Antonio Province",1,,-33.58333,-71.5
"San Bernardo",12,,-33.59217,-70.6996
"San Carlos",18,,-36.42477,-71.958
"San Clemente",11,,-35.53777,-71.487
"San Esteban",12,,-34.05,-71.58333
"San Fabián",18,,-36.51952,-71.58608
"San Felipe",1,,-32.74976,-70.72584
"San Fernando Airport",8,,-34.56648,-70.96863
"San Javier",11,,-35.5952,-71.72924
"San Javier Santa María de Migre Airport",11,,-35.57187,-72.00427
"San José de Maipo",12,,-33.63912,-70.35318
"San José de Tango",12,,-33.61667,-70.8
"San Juan de la Costa",14,,-40.52473,-73.39223
"San Pablo",14,,-40.41348,-73.01085
"San Pedro",12,,-33.89346,-71.45784
"San Pedro de Atacama",3,,-22.9111,-68.20113
"San Pedro de la Paz",6,,-36.83897,-73.10028
"San Pedro Verfrut Airport",12,,-34.00623,-71.39249
"San Rafael",11,,-35.30624,-71.51906
"San Rafael Airport",1,,-32.8142,-70.6467
"San Rafael Lake",2,,-46.66618,-73.9332
"San Ramón",12,,-33.45,-70.5
"San Vicente de Tagua Tagua",8,,-34.43859,-71.07751
"San Vicente de Tagua Tagua Peralillo Airport",8,,-34.44873,-71.38603
"Santa Bárbara",6,,-37.66824,-72.02252
"Santa Clara Island",1,,-33.70842,-78.94219
"Santa Cruz",8,,-34.63881,-71.36576
"Santa Juana",6,,-37.1751,-72.9433
"Santa Lucía",7,,-30.55863,-71.01865
"Santa Lucia Hill",12,,-33.44018,-70.64355
"Santa María",1,,-32.74732,-70.65666
"Santa Rosa de Tabali Airport",7,,-30.67716,-71.40243
"Santa Teresa del Almendral Airport",12,,-33.57749,-71.26307
Santiago,12,,-33.45694,-70.64827
"Santiago Cerro Galan Airport",11,,-35.88103,-72.32738
"Santiago Chicureo Airport",12,,-33.27026,-70.65048
"Santiago Metropolitan",12,,-33.47269,-70.64724
"Sarmiento Lake",10,,-51.04232,-72.72492
"Segundo Corral",14,,-42.09215,-71.87395
"Siberia Airport",18,,-37.17533,-72.06493
"Sierra de Los Colorados",3,,-22.07082,-69.92883
"Sierra Gorda",3,,-22.89061,-69.31959
Socoroma,16,,-18.26416,-69.60253
"Taitao Peninsula",2,,-46.36402,-74.80824
Talagante,12,,-33.66386,-70.92734
Talca,11,,-35.4264,-71.65542
Talcahuano,6,,-36.69583,-73.11667
Taltal,3,,-25.40713,-70.48554
Tambillos,7,,-30.19889,-71.24694
Tarapacá,15,,-20,-69.33333
Temuco,4,,-38.73965,-72.59842
"Temuco Maquehue Airport",4,,-38.76682,-72.6371
"Teniente Vidal Airfield",2,,-45.59421,-72.10613
"Teno Airport",8,,-34.81375,-71.06178
"Teodoro Schmidt",4,,-38.99442,-73.08927
"Tic Toc Airport",14,,-43.6137,-72.89746
"Tierra Amarilla",5,,-27.46633,-70.26255
"Tinquilco Lake",4,,-39.16661,-71.72807
Tirúa,6,,-38.34179,-73.49149
"Tirúa Airport",6,,-38.36183,-73.48987
Tocopilla,3,,-22.09198,-70.19792
Tomé,6,,-36.61756,-72.95593
"Torca Airport",11,,-34.78438,-72.0513
"Torreón Airport",18,,-36.49874,-72.68078
Tortel,2,,-47.80098,-73.53678
Traiguén,4,,-38.2496,-72.67027
"Traiguén Airport",4,,-38.27112,-72.66162
"Traiguén Quino La Colmena Airport",4,,-38.33457,-72.58716
"Tte. Julio Gallardo Airport",10,,-51.6715,-72.5284
Tucapel,6,,-37.29079,-71.94929
"University of Concepción",6,,-36.82907,-73.03689
Valdivia,17,,-39.81422,-73.24589
Vallenar,5,,-28.57617,-70.75938
Valparaíso,1,,-33.12984,-71.57347
"Vega de Carvajal",3,,-23.37208,-68.11271
"Vega La Manga",5,,-27.45785,-69.61638
"Ventanas Radioayuda Airport",12,,-33.7672,-70.9222
"Vicente Perez Rosales National Park",14,,-41.14167,-72.17306
"Vichuquén Airport",11,,-34.87961,-72.14644
"Vichuquén Cuatro Pantanos Airport",11,,-34.83746,-72.06628
"Vichuquén El Alamo Airport",11,,-34.84731,-72.01881
"Víctor Lafón Airport",1,,-32.7458,-70.705
Victoria,4,,-38.23291,-72.33292
"Victoria Airport",4,,-38.2456,-72.3486
Vicuña,7,,-30.03541,-70.71274
"Vicuña Airport",7,,-29.83378,-70.04623
Vilcún,4,,-38.66875,-72.22565
"Vilcún La Malla Airport",4,,-38.69084,-72.28755
"Villa Alemana",1,,-33.04823,-71.3729
"Villa Portales Airport",4,,-38.44855,-71.35768
"Villa Tapera Airport",2,,-44.64076,-71.66664
Villarrica,4,,-39.28569,-72.2279
"Villarrica Airport",4,,-39.31748,-72.22824
"Viña del Mar",1,,-33.02457,-71.55183
"Viña del Mar Airport",1,,-32.9496,-71.4786
"Viñamar Airport",1,,-33.35674,-71.35421
"Volcán Choshuenco",14,,-39.91816,-72.02808
"Volcán Corcovado",14,,-43.19382,-72.79253
"Volcán Descabezado Grande",11,,-35.5869,-70.75168
"Volcán Guallatiri",16,,-18.42452,-69.09018
"Volcán Hornopirén",14,,-41.88019,-72.43333
"Volcán Huequil",14,,-42.38215,-72.58244
"Volcán Isluga",15,,-19.15639,-68.83433
"Volcán Láscar",3,,-23.36307,-67.73147
"Volcán Llaima",4,,-38.69542,-71.73208
"Volcán Lonquimay",4,,-38.38125,-71.59292
"Volcán Michinmahuida",14,,-42.79904,-72.44543
"Volcán Miño",3,,-21.18643,-68.60423
"Volcán San Pablo",3,,-21.87722,-68.36355
"Volcán San Pedro",3,,-21.8881,-68.39071
"Volcán Tacora",16,,-17.72115,-69.77243
"Volcán Tinguiririca",8,,-34.81682,-70.35323
"Yelcho Lake",14,,-43.29281,-72.29866
"Yendegaia Airport",10,,-54.82954,-68.83104
"Yeseras del Volcán",12,,-33.81828,-69.97655
"Yulton Lake",2,,-45.10978,-72.87764
Yumbel,6,,-37.0982,-72.56084
"Yumbel Trilahue Airport",6,,-37.13346,-72.41381
"Zapallar Casas Viejas Airport",1,,-32.59556,-71.34775
