ciudad,idprovincia,codeid,latitude,longitude
Kingston,8,,44.22976,-76.48098
"Kirkland Lake Airport",8,,48.2103,-79.9814
Kitchener,8,,43.42537,-80.5112
"Kitchener/Waterloo Airport",8,,43.45747,-80.38593
"Kugaaruk Airport",14,,68.53444,-89.80806
"Kugluktuk Airport",14,,67.81667,-115.14389
"Kuujjuaq Airport",10,,58.09228,-68.42487
"Kuujjuarapik Airport",10,,55.28338,-77.76441
"L'Anse aux Meadows",5,,51.60008,-55.53125
"La Grande-3 Airport",10,,53.572,-76.19
"La Grande-4 Airport",10,,53.75409,-73.67929
"La Grande Rivière Airport",10,,53.62528,-77.70417
"La Ronge (Barber Field) Airport",11,,55.15139,-105.26194
"La Sarre Airport",10,,48.9159,-79.18104
"La Tuque Airport",10,,47.40666,-72.78889
"Lac Brochet Airport",3,,58.61799,-101.46565
"Lac de la Presqu'île",10,,49.71361,-74.83944
"Lac Departure",10,,51.652,-57.48379
"Lac des Arcs",1,,51.05035,-115.1762
"Lac des Bois",13,,66.83348,-125.15199
"Lac des Chats",10,,45.51722,-76.49361
"Lac des Mille Lacs",8,,48.87653,-90.51282
"Lac des Nations",10,,45.39643,-71.90815
"Lac des Quinze",10,,47.54778,-79.12389
"Lac Doda",10,,49.40111,-75.19444
"Lac Dodon",10,,45.945,-73.88306
"Lac du Bois",10,,50.12667,-72.58139
"Lac du Bonnet",3,,50.25,-96.16807
"Lac du Fou",10,,46.78031,-72.88207
"Lac du Jésuite",10,,46.86556,-72.5775
"Lac du Missionnaire",10,,46.9167,-72.55983
"Lac Du Tast",10,,50.98861,-77.38917
"Lac Dummy",10,,46.05361,-75.39889
"Lac Dumoine",10,,46.9095,-77.8942
"Lac Dusaux",10,,50.76556,-77.95722
"Lac La Biche Airport",1,,54.76931,-112.02999
Ladner,2,,49.08938,-123.08241
"Lake Louise",1,,51.41167,-116.22806
"Lake Manitoba",3,,50.98332,-98.80075
"Lake of Two Mountains",10,,45.45,-74
"Lake Ontario",8,,43.75012,-77.99951
"Lake Simcoe Regional Airport",8,,44.4853,-79.5556
Langford,2,,48.44963,-123.50261
Langley,2,,49.10107,-122.65883
"Langley Regional Airport",2,,49.1002,-122.62588
"Lansdowne House Airport",8,,52.1956,-87.9342
Laurentides,10,,46.4334,-74.98257
Laval,10,,45.56995,-73.692
"Leaf Rapids Airport",3,,56.5133,-99.9853
"Lesser Slave Lake",1,,55.44056,-115.48861
Lethbridge,1,,49.69999,-112.81856
"Lethbridge Airport",1,,49.62996,-112.79101
Lévis,10,,46.80326,-71.17793
"Little Grand Rapids Airport",3,,52.0456,-95.4658
"Lloydminster Airport",1,,53.30917,-110.0725
London,8,,42.98339,-81.23304
"London International Airport",8,,43.02987,-81.14892
Longueuil,10,,45.5152,-73.46818
"Lourdes-de-Blanc-Sablon Airport",10,,51.44361,-57.18528
"Lower Mainland",2,,49.08333,-122.35
"Lt. Col W.G. (Billy) Barker VC Airport",3,,51.10083,-100.0525
"Lutselk'e Airport",13,,62.41812,-110.67919
"Lynn Lake Airport",3,,56.86389,-101.07611
"Mackenzie County",1,,58.68989,-117.04606
"Makkovik Airport",5,,55.07756,-59.18708
Manitoba,3,,55.00019,-97.00049
"Manitouwadge Airport",8,,49.0839,-85.8606
"Manitowaning/Manitoulin East Municipal Airport",8,,45.84321,-81.8569
"Maniwaki Airport",10,,46.27282,-75.99029
"Maple Ridge",2,,49.21939,-122.60193
"Marathon Airport",8,,48.7553,-86.3444
Markham,8,,43.86682,-79.2663
"Mary's Harbour Airport",5,,52.3031,-55.84443
"Masset Airport",2,,54.02783,-132.12624
"Matagami Airport",10,,49.76167,-77.80278
"Matane Airport",10,,48.8569,-67.4533
Mauricie,10,,47.55009,-73.41583
"Mayo Airport",12,,63.61667,-135.86667
"Meadow Lake Airport",11,,54.12274,-108.51441
"Medicine Hat",1,,50.03928,-110.67661
"Medicine Hat Airport",1,,50.01889,-110.72083
"Michel-Pouliot Gaspé Airport",10,,48.77528,-64.47861
Milton,8,,43.51681,-79.88294
"Miramichi Airport",4,,47.00778,-65.44917
Mississauga,8,,43.5789,-79.6583
Moncton,4,,46.09454,-64.7965
"Mont-Joli Airport",10,,48.60485,-68.21209
"Mont Tremblant International Airport",10,,46.4094,-74.78
Montreal,10,,45.50884,-73.58781
"Montréal–Mirabel International Airport",10,,45.68194,-74.00528
"Montréal/Saint-Hubert Airport",10,,45.51621,-73.42069
"Montréal-Trudeau Airport",10,,45.46106,-73.75019
"Moose Jaw",11,,50.40005,-105.53445
"Moosonee Airport",8,,51.29111,-80.60778
"Mould Bay Airport",13,,76.23908,-119.31873
"Mount Logan",12,,60.56707,-140.40523
"Mount Lucania",12,,61.02194,-140.46277
"Mount Slaggard",12,,61.17278,-140.58444
"Mount Steele",12,,61.09278,-140.3
"Mount Wood",12,,61.23278,-140.5125
"Municipal District of Greenview No. 16",1,,54.62502,-118.00255
"Municipal District of Opportunity No. 17",1,,56.24691,-113.79469
"Muskoka Airport",8,,44.97732,-79.30713
"Muskrat Dam Airport",8,,53.4414,-91.7628
"Nain Airport",5,,56.54981,-61.68308
"Nakina Airport",8,,50.1828,-86.6964
Nanaimo,2,,49.16638,-123.94003
"Nanaimo Airport",2,,49.05233,-123.87017
"Natashquan Airport",10,,50.19,-61.78917
"Naujaat Airport",14,,66.52366,-86.22808
"Nemiscau Airport",10,,51.69105,-76.13621
Nepean,8,,45.33619,-75.7225
"Nettilling Lake",14,,66.48333,-70.33333
"New Brunswick",4,,46.5001,-65.99878
"New Westminster",2,,49.20678,-122.91092
"Newfoundland and Labrador",5,,52,-56
Newmarket,8,,44.05011,-79.46631
"Niagara Falls",8,,43.10012,-79.06627
Niagara-on-the-Lake,8,,43.25655,-79.08527
"Nipissing District",8,,46.0001,-78.99959
Nord-du-Québec,10,,51.962,-74.8961
"Norfolk County",8,,42.8334,-80.38297
"Norman Rogers Airport",8,,44.22528,-76.59694
"Norman Wells Airport",13,,65.28107,-126.79793
"North Battleford Airport",11,,52.76917,-108.24361
"North Bay",8,,46.3168,-79.46633
"North Bay/Jack Garland Airport",8,,46.3631,-79.42403
"North Vancouver",2,,49.31636,-123.06934
"Northern Rockies Regional Airport",2,,58.83693,-122.59965
"Northern Rockies Regional Municipality",2,,59.00196,-123.75412
"Northwest Regional Airport",2,,54.46851,-128.57622
"Northwest Territories",13,,69.50061,-121.50445
"Norway House Airport",3,,53.95823,-97.84359
"Nova Scotia",7,,45.00015,-62.99865
Nunavut,14,,66.03478,-100.07813
Oakville,8,,43.45011,-79.68292
"Ogoki Post Airport",8,,51.6586,-85.9017
Okanagan,2,,50.36386,-119.34997
"Old Crow Airport",12,,67.57056,-139.83917
Ontario,8,,49.25014,-84.49983
Orillia,8,,44.60868,-79.42068
Oshawa,8,,43.90012,-78.84957
"Oshawa Airport",8,,43.9228,-78.895
Ottawa,8,,45.41117,-75.69812
"Ottawa Macdonald-Cartier International Airport",8,,45.3225,-75.66917
"Ottawa / Rockcliffe Airport",8,,45.4603,-75.6461
Outaouais,10,,46.26681,-76.31606
"Owen Sound Billy Bishop Regional Airport",8,,44.5903,-80.8375
"Oxford House Airport",3,,54.9333,-95.2789
"Pangnirtung Airport",14,,66.145,-65.71361
"Paulatuk Airport",13,,69.36169,-124.07487
Peace,2,,57.87093,-123.03084
"Peace River Airport",1,,56.22727,-117.44878
"Peace River Regional District",2,,56.6665,-122.75302
"Peawanuck Airport",8,,54.9881,-85.4433
"Pembroke Airport",8,,45.8644,-77.2517
Penticton,2,,49.48062,-119.58584
"Penticton Regional Airport",2,,49.46306,-119.60222
"Petawawa Airport",8,,45.95222,-77.31917
Peterborough,8,,44.30012,-78.31623
"Peterborough Airport",8,,44.23164,-78.36123
Pickering,8,,43.90012,-79.13289
"Pickle Lake Airport",8,,51.44639,-90.21417
"Pikangikum Airport",8,,51.8197,-93.9733
"Pikwitonei Airport",3,,55.5889,-97.1642
"Pincher Creek Airport",1,,49.52056,-113.99722
"Pinehouse Lake Airport",11,,55.52739,-106.5824
"Points North Landing Airport",11,,58.2767,-104.082
"Pond Inlet Airport",14,,72.68674,-77.97319
"Poplar Hill Airport",8,,52.1133,-94.2556
"Poplar River Airport",3,,52.99676,-97.27818
"Port Coquitlam",2,,49.26637,-122.76932
"Port Hardy Airport",2,,50.68056,-127.36667
"Port Hawkesbury Airport",7,,45.65667,-61.36806
"Port-Menier Airport",10,,49.83639,-64.28861
"Portage la Prairie Southport Airport",3,,49.90306,-98.27389
"Powell River Airport",2,,49.83444,-124.50162
"Prince Albert",11,,53.20008,-105.76772
"Prince Charles Island",14,,67.78418,-76.19835
"Prince Edward Island",9,,46.39808,-63.29844
"Prince George",2,,53.9166,-122.75301
"Prince George Airport",2,,53.88737,-122.676
"Prince Patrick Island",13,,76.75135,-119.50684
"Prince Rupert Airport",2,,54.28611,-130.44472
"Pukatawagan Airport",3,,55.7492,-101.266
"Puvirnituq Airport",10,,60.05056,-77.28694
"Qikiqtarjuaq Airport",14,,67.54587,-64.03304
"Quaqtaq Airport",10,,61.04721,-69.61843
Quebec,10,,52.00017,-71.99907
"Quesnel Airport",2,,53.02611,-122.51028
"Rainbow Lake Airport",1,,58.4914,-119.408
"Rainy Lake",8,,48.63694,-93.03139
"Rainy River District",8,,48.49981,-92.50031
"Rankin Inlet Airport",14,,62.81027,-92.11332
"Red Deer",1,,52.26682,-113.802
"Red Deer Regional Airport",1,,52.1801,-113.89269
"Red Lake Airport",8,,51.06694,-93.79306
"Red Sucker Lake Airport",3,,54.1672,-93.5572
Regina,11,,50.43194,-104.66583
"Regional District of Bulkley-Nechako",2,,54.49982,-125.67003
"Regional District of Central Kootenay",2,,49.91655,-117.50222
"Regional District of East Kootenay",2,,49.91664,-115.75209
"Regional District of Fraser-Fort George",2,,53.69993,-121.25281
"Regional District of Kitimat-Stikine",2,,55.33289,-129.00362
"Regional District of Mount Waddington",2,,51.28847,-126.08511
Repentigny,10,,45.74222,-73.45008
"Resolute Bay Airport",14,,74.71694,-94.96944
"Revelstoke Airport",2,,50.96116,-118.18229
Richmond,2,,49.17003,-123.13683
"Richmond Hill",8,,43.87111,-79.43725
Rimouski,10,,48.44879,-68.52396
"Rimouski Airport",10,,48.4781,-68.4969
Rivière-du-Loup,10,,47.82699,-69.54243
"Rivière-du-Loup Airport",10,,47.7644,-69.5847
"Roberval Airport",10,,48.52118,-72.26781
"Rocky Mountain House Airport",1,,52.42972,-114.90417
"Roland-Désourdy Airport",10,,45.2908,-72.7414
"Ross River Airport",12,,61.97172,-132.42959
"Round Lake (Weagamow Lake) Airport",8,,52.9436,-91.3128
"Rouyn-Noranda Airport",10,,48.20611,-78.83556
"Sachigo Lake Airport",8,,53.8911,-92.1964
"Sachs Harbour Airport",13,,71.99389,-125.2425
Saguenay,10,,48.41675,-71.06573
Saguenay/Lac-Saint-Jean,10,,49.86681,-71.74901
"Saint-Augustin Airport",10,,51.2117,-58.6583
"Saint Catharines/Niagara District Airport",8,,43.19167,-79.17167
Saint-Constant,10,,45.36678,-73.56588
Saint-Eustache,10,,45.565,-73.90554
Saint-Hyacinthe,10,,45.63076,-72.95699
"Saint-Jean Airport",10,,45.2944,-73.2811
Saint-Jean-sur-Richelieu,10,,45.30713,-73.26259
Saint-Jérôme,10,,45.78036,-74.00365
"Saint John Airport",4,,45.32825,-65.89119
"Saint-Léonard Airport",4,,47.1575,-67.83472
"Saint Thomas",8,,42.77361,-81.18038
"Saint Thomas Municipal Airport",8,,42.77513,-81.10416
Salaberry-de-Valleyfield,10,,45.25008,-74.13253
"Salluit Airport",10,,62.1792,-75.66726
"Salmon Arm Airport",2,,50.6828,-119.229
"Sandspit Airport",2,,53.25398,-131.81373
"Sandy Lake Airport",8,,53.0642,-93.3444
"Sanikiluaq Airport",14,,56.53703,-79.24872
Sarnia,8,,42.97866,-82.40407
"Sarnia Chris Hadfield Airport",8,,42.99944,-82.30889
Saskatchewan,11,,54.0001,-106.00099
Saskatoon,11,,52.13238,-106.66892
"Saskatoon John G. Diefenbaker International Airport",11,,52.17083,-106.69972
"Sault Ste. Marie",8,,46.51677,-84.33325
"Sault Ste. Marie Airport",8,,46.485,-84.50944
"Schefferville Airport",10,,54.80528,-66.80528
Sept-Îles,10,,50.20011,-66.38208
"Sept-Îles Airport",10,,50.22333,-66.26556
"Shamattawa Airport",3,,55.8656,-92.0814
"Shearwater Airport",7,,44.63972,-63.49944
Sherbrooke,10,,45.40008,-71.89908
"Sherbrooke Airport",10,,45.43861,-71.69139
"Sherwood Park",1,,53.51684,-113.3187
"Sioux Lookout Airport",8,,50.11389,-91.90528
"Skeena-Queen Charlotte Regional District",2,,53.74947,-132.00343
"Slave Lake Airport",1,,55.29306,-114.77722
"Smithers Airport",2,,54.82472,-127.18278
"Smiths Falls-Montague Airport",8,,44.9458,-75.9406
"Somerset Island",14,,73.25144,-93.5003
"South Indian Lake Airport",3,,56.7928,-98.9072
"Spence Bay Airport",14,,69.54667,-93.57667
"Spruce Grove",1,,53.53344,-113.91874
"Squamish Airport",2,,49.78279,-123.16185
"St. Albert",1,,53.63344,-113.63533
"St. Anthony Airport",5,,51.3915,-56.08606
"St. Catharines",8,,43.17126,-79.24267
"St. John",4,,45.27076,-66.05616
"St. John's",5,,47.56494,-52.70931
"St. John's International Airport",5,,47.616,-52.74313
"St Laurent",10,,45.50008,-73.66585
"St. Theresa Point Airport",3,,53.8456,-94.8519
"Stephenville International Airport",5,,48.54417,-58.55
"Stewart Airport",2,,55.93644,-129.98148
"Stikine Region",2,,58.85922,-128.75977
"Stony Rapids Airport",11,,59.2514,-105.83679
Stratford,8,,43.36679,-80.94972
"Strathcona Regional District",2,,50.21206,-125.51468
Sudbury,8,,46.49,-80.99001
"Sudbury District",8,,47.16679,-81.9998
"Summerside Airport",9,,46.44056,-63.83361
Superior,8,,48.33222,-87.09861
Surrey,2,,49.10635,-122.82509
"Swan River Airport",3,,52.1206,-101.236
"Swift Current Airport",11,,50.29194,-107.69056
Sydney,7,,46.1351,-60.1831
"Sydney/J.A. Douglas McCurdy Airport",7,,46.16139,-60.04778
"Tadoule Lake Airport",3,,58.7061,-98.5122
"Tasiujaq Airport",10,,58.66672,-69.95617
Terrebonne,10,,45.70004,-73.64732
"Teslin Airport",12,,60.17278,-132.74278
"Texada/Gillies Bay Airport",2,,49.6942,-124.518
"The Pas Airport",3,,53.97139,-101.09111
"Thicket Portage Airport",3,,55.3189,-97.7078
Thompson,3,,55.7435,-97.85579
"Thompson Municipal Airport",3,,55.80111,-97.86417
"Thompson-Nicola Regional District",2,,50.99981,-120.50252
"Thunder Bay",8,,48.38202,-89.25018
"Thunder Bay District",8,,49.50011,-88.50004
"Thunder Bay International Airport",8,,48.37194,-89.32389
Timmins,8,,48.46686,-81.33312
"Timmins/Victor M. Power Airport",8,,48.5692,-81.37479
"Tofino/Long Beach Airport",2,,49.07977,-125.77775
Toronto,8,,43.70643,-79.39864
"Toronto/Buttonville Municipal Airport",8,,43.86222,-79.37
"Toronto/Downsview Airport",8,,43.74335,-79.46609
"Toronto Pearson International Airport",8,,43.68066,-79.61286
Trois-Rivières,10,,46.34515,-72.5477
"Trois-Rivières Airport",10,,46.3528,-72.6794
"Tuktoyaktuk Airport",13,,69.43333,-133.02639
"Tulita Airport",13,,64.9095,-125.57124
"Ulukhaktok/Holman Island Airport",13,,70.76278,-117.80611
"Umiujaq Airport",10,,56.53909,-76.51939
"Uranium City Airport",11,,59.5614,-108.481
Val-d'Or,10,,48.0974,-77.79737
"Val-d'Or Airport",10,,48.05018,-77.78279
Vancouver,2,,49.24966,-123.11934
"Vancouver International Airport",2,,49.19489,-123.17923
Vaughan,8,,43.8361,-79.49827
"Vermillon Airport",1,,53.3569,-110.8251
Vernon,2,,50.26729,-119.27337
"Vernon Regional Airport",2,,50.2472,-119.33041
Victoria,2,,48.4359,-123.35155
"Victoria International Airport",2,,48.64721,-123.42716
Victoriaville,10,,46.05007,-71.96579
"Wabush Airport",5,,52.92194,-66.86444
"Waskaganish Airport",10,,51.4753,-78.75489
Waterloo,8,,43.4668,-80.51639
"Watson Lake Airport",12,,60.11639,-128.8225
"Wawa Airport",8,,47.96667,-84.78667
"Webequie Airport",8,,52.96074,-87.37495
"Wekweètì Airport",13,,64.19166,-114.07911
Welland,8,,42.98342,-79.24958
"West Kelowna",2,,49.8625,-119.58333
"West Kootenay Regional Airport",2,,49.29639,-117.6325
"Whale Cove Airport",14,,62.24029,-92.59767
Whistler,2,,50.11817,-122.95396
"White Rock",2,,49.02049,-122.79507
"Whitecourt Airport",1,,54.14389,-115.78667
Whitehorse,12,,60.71611,-135.05375
"Wiarton Airport",8,,44.74583,-81.10722
"Williams Lake",2,,52.14153,-122.14451
Willowdale,8,,43.76672,-79.39909
Windsor,8,,42.30008,-83.01654
"Windsor Airport",8,,42.27032,-82.96201
Winnipeg,3,,52.13191,-97.26176
"Winnipeg International Airport",3,,49.90572,-97.23351
Winnipegosis,3,,52.48332,-99.98412
"Wollaston Lake Airport",11,,58.1069,-103.172
"Wood Buffalo",1,,57.66443,-112.00693
"Wrigley Airport",13,,63.20944,-123.43667
Yarmouth,7,,43.83345,-66.11557
"Yarmouth Airport",7,,43.82859,-66.08877
"Yellowhead County",1,,53.41041,-116.71338
Yellowknife,13,,62.45411,-114.37248
"Yellowknife Airport",13,,62.46278,-114.44028
"York Landing Airport",3,,56.0894,-96.0892
"Yorkton Municipal Airport",11,,51.26472,-102.46167
Yukon,12,,62.99962,-135.00404
